measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,831.02124051994,1186.32378965196,494.97777614048
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.1199037541594978,0.1648591939713826,0.0692655063878026
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,853.79034353141,1202.64668139843,473.52255140888
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.2036894476925894,0.2693777556869163,0.1220736045697118
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1300.8598515227,1718.63096496974,764.36994213129
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.2159580533895817,0.2811102440736736,0.131819445121224
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1396.83402650146,1848.61491875631,830.8126506852301
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.230656990468725,0.2961112815681024,0.1426134869188332
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1491.2546387895202,1927.00561049657,917.6977539664399
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.2450467142146121,0.3077185092568013,0.1546990303437179
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1595.15352586984,2041.91520426097,993.4580244368101
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.2554186338214665,0.3176420477296039,0.1644797005099004
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1661.8530068206999,2085.59093003501,1037.43877698094
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.2596869392864617,0.3208013087084491,0.1688044802980689
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1689.08001117666,2113.00950016895,1112.21249502441
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.2567593547393709,0.3145765093020543,0.1673556995044768
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1690.2559195407102,2161.30229987964,1071.81082773909
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.249488763266102,0.3034427468241421,0.1633537976555879
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1655.21085643428,2104.92976278668,1062.90526823792
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.2408328263873403,0.290539744353347,0.1621101093692105
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,1611.46676598189,2054.14127702956,1047.19080345978
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.2330356709989074,0.2816628658857077,0.1580943819147196
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,1581.36266270966,2021.0437715976598,1013.04559736449
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.0734875402581051,0.166409836698184,0.0235397555141078
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,608.84909788829,1394.91157576168,195.78234188437003
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.0738205217573678,0.1487500782161825,0.0271842585506754
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,614.32649765622,1202.5829728927001,221.01063218507
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.0742909471622535,0.134634213115739,0.0302352067012612
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,623.93167673821,1137.38966262401,244.79791102093
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.0749461927517086,0.1365535810474674,0.0307071437540941
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,635.244510281,1155.5896661998,248.94979972295002
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.0757273276851849,0.1492712524195383,0.0291877534098625
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,646.1391334599799,1292.11669531901,240.40167895649
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.0764665878403668,0.1618894774856561,0.0271264284567265
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,656.29437997664,1434.7850769638198,232.16111426237998
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.0783882931917842,0.1472518280332795,0.0319587244041511
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,675.41879259901,1298.06809982862,267.13032154208
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.0816539718468513,0.1450762998186837,0.033107864788215
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,705.968559083,1353.85097070675,283.3912224605
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.0847199256065645,0.1568680874357703,0.0335959210083274
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,732.42132503298,1429.77452136156,256.24295717504
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.0862681355514302,0.1837454164863884,0.0282235196253979
DALYs (Disability-Adjusted Life Years),Fiji,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,744.67572969966,1686.2006171665298,230.95653548657
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.1306482775361505,0.1596745120962289,0.1012365664615088
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,144.06832941887998,177.20503197079,110.86585405724
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.127688989074889,0.1562136234045502,0.1001671408035203
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,136.03034840139,168.23186505867002,106.46656029732
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.1250646744186927,0.1532938016653801,0.0985084080000861
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,131.94126143307,162.83740626456,102.63160436556
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.1213653730587029,0.1495256688874373,0.0950392470848754
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,125.21981237831,154.64561970237,97.15786606376
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.1192378044650955,0.1473240718325381,0.0932278218940106
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,127.91748816787,158.24735977201001,99.33641266865001
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.1156019557062603,0.1433432442438693,0.0903660043243259
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,126.36303389839999,156.93595800375,97.78945362201
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.1107048902784358,0.1386697381285365,0.0863407694122948
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,121.34093453085,151.51044247499,94.28267808993999
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.105592508231482,0.1339973542745986,0.0816982208848211
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,117.03077723965,147.82901900436,89.82396348092999
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.1006568647631105,0.1278920892227585,0.0769057598254887
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,112.16674500724999,143.22974767184,85.36096576766
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0974116605098581,0.1240166268770854,0.073852008732364
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,108.91521361748,141.96941446102002,81.27860805064
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1459833651491465,0.1826347126964661,0.1073783642269912
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,762.69554234482,962.66094821044,548.73195655756
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1435439210194662,0.1792446102195672,0.1068901800194273
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,714.15085816273,905.3486542420801,525.819263437
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1400881004888398,0.1759156043954968,0.1044949962750467
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,700.43424867652,893.2956955609601,508.56812723646004
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.13597639170289,0.1722109359728209,0.1006302588463546
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,651.31304582313,837.5743223594001,480.89164159627
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.131543218679581,0.1682410700081178,0.098300118480621
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,639.67616510977,825.71270690992,470.33441708016
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.1270410621589846,0.1632657051507592,0.0951131142011763
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,607.82889545895,799.53181096431,455.49681274287997
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.1217174687726023,0.1555133365643153,0.0915016902738931
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,579.0025783748299,752.6169574020901,435.75029476951005
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.1154481540333165,0.1459010892601663,0.0865425319771796
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,546.06516315448,700.33146257063,405.62130282767
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.1098151874113359,0.1395184688781306,0.0809323569402522
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,518.7075128791801,666.16722545584,380.11447147143997
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.1063259351251418,0.1369805359650968,0.0773873218456832
DALYs (Disability-Adjusted Life Years),Romania,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,497.25139284308,646.2125519595099,354.77882422655
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.0616944950296425,0.0834973673551334,0.0403640295229061
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,269.09328270401,373.17312378265996,169.41116431492
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.0630311862642443,0.0842521534867226,0.0434858386264622
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,279.17425616015,378.26214777822,187.90528167176
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.0664709485717838,0.0875956714573563,0.0461819201527341
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,294.00629545088,390.46330649976,207.84606682957
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.0706853336305492,0.0915057635566419,0.0507639273591969
