measure,country,cause,risk-exposure-impact,metric,year,measure val,upper,lower,pm25 concentration,pm25 lower bound,pm25 upper bound,sdi mean value
DALYs (Disability-Adjusted Life Years),India,Stroke,Ambient particulate matter pollution,Percent,2019,0.1833211400882434,0.2437182653738634,0.1102803160618153,50.17,47.87,52.43,0.560809926886154
DALYs (Disability-Adjusted Life Years),India,Stroke,Ambient particulate matter pollution,Rate,2019,254.42634512506,341.15292804381,149.83867395004,50.17,47.87,52.43,0.560809926886154
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2010,0.0433079825533458,0.0608150939610856,0.0289231351257641,22.26,13.03,33.72,0.256081459859031
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2010,34.9068574323,50.23957057209,23.31574487858,22.26,13.03,33.72,0.256081459859031
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2011,0.0449543733365447,0.060664673828086,0.0306765176933558,22.38,13.07,33.97,0.267880862080398
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2011,35.42740310304,48.80806698394,23.79523348221,22.38,13.07,33.97,0.267880862080398
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2012,0.0468604082922886,0.062482449083682,0.0316825250019536,22.09,13.01,33.32,0.279006957893266
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2012,36.21212458309,49.41322506055,25.143174363070003,22.09,13.01,33.32,0.279006957893266
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2013,0.0487464913636382,0.0648440661983665,0.033534669171739,22.07,13.03,33.3,0.289885266889051
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2013,37.01527880384,50.40638890003,24.90516534188,22.07,13.03,33.3,0.289885266889051
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2014,0.0502281422996596,0.0691238045065446,0.0336568838402336,21.94,13.01,32.88,0.300484547961246
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2014,37.73631309525,52.90474921014,24.21092176064,21.94,13.01,32.88,0.300484547961246
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2015,0.0513454134818515,0.0723045355875052,0.0331528528669895,22.12,13.07,33.26,0.310736418709888
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2015,37.9168373189,54.17814001282,23.94340907519,22.12,13.07,33.26,0.310736418709888
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2016,0.0520292899887307,0.070541706677194,0.0342983025191695,22.17,13.09,33.33,0.320431867242816
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2016,38.19810384093,51.86245526677,24.35666451681,22.17,13.09,33.33,0.320431867242816
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2017,0.052570603547572,0.0720751821821546,0.0352120734854864,22.23,13.12,33.53,0.329469243719685
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2017,38.64757378472,54.22238740664,24.73657243589,22.23,13.12,33.53,0.329469243719685
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2018,0.0529848202483944,0.0729157079505309,0.0339777336964728,22.23,13.13,33.36,0.338050074820716
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2018,38.93525259708,55.72158453822,24.16158204221,22.23,13.13,33.36,0.338050074820716
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Percent,2019,0.0532348696223291,0.0758964369999299,0.0331875484729916,21.8,13.02,32.47,0.346422663706934
DALYs (Disability-Adjusted Life Years),Ethiopia,Stroke,Ambient particulate matter pollution,Rate,2019,39.15497020855,57.32586792826999,23.42853472197,21.8,13.02,32.47,0.346422663706934
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2010,0.0431378973073481,0.063558675124986,0.0282336779596288,68.97,49.48,96.51,0.247759948877388
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2010,84.19085970151,133.57036868672,49.29770429666,68.97,49.48,96.51,0.247759948877388
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2011,0.0456214936114255,0.0645513425517297,0.0307044575662684,66.94,48.9,92.62,0.257041675822107
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2011,85.31424936721001,133.34276267395,51.11646296146,66.94,48.9,92.62,0.257041675822107
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2012,0.0515638112487404,0.0737115340301041,0.0345084015734794,68.26,49.6,94.02,0.266484406571128
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2012,92.67276225961,143.54702995911,55.79296206803,68.26,49.6,94.02,0.266484406571128
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2013,0.058180252643858,0.0827949389094639,0.0394192545061697,72.18,52.57,99.67,0.275636558072642
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2013,101.23853602612,154.58676143338,62.24662123051,72.18,52.57,99.67,0.275636558072642
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2014,0.0638407995596432,0.0909505255852903,0.0425531454308256,68.06,49.36,93.43,0.284030351035349
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2014,108.08095986933,166.29146936038,64.43866628621,68.06,49.36,93.43,0.284030351035349
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2015,0.0663102471015151,0.0964096234881686,0.0426761869474105,67.2,49.05,92.67,0.291849504924728
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2015,109.57741293179,170.58650856193,65.59235812352,67.2,49.05,92.67,0.291849504924728
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2016,0.0660065314804696,0.0952499197695427,0.0433290647415583,64.0,46.01,87.23,0.299630695812728
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2016,106.9948944323,164.19592693048,65.90546707055,64.0,46.01,87.23,0.299630695812728
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2017,0.06519308088162,0.0949716915233467,0.0427144033366496,61.78,44.81,85.24,0.307424618143983
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2017,103.99056675585,162.95941025552,66.2949816272,61.78,44.81,85.24,0.307424618143983
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2018,0.063758990484473,0.0922289972679082,0.0404878129653806,70.25,50.62,97.15,0.314866093354221
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2018,100.0075698804,157.85263019551002,61.18929422281,70.25,50.62,97.15,0.314866093354221
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Percent,2019,0.0613076665970852,0.0921991690416103,0.036529545982351,62.49,45.04,86.46,0.322454046974177
DALYs (Disability-Adjusted Life Years),Afghanistan,Stroke,Ambient particulate matter pollution,Rate,2019,95.04759817507,154.51502448744,55.35765032313,62.49,45.04,86.46,0.322454046974177
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Percent,2010,0.0528233212247615,0.0825233958812781,0.0313050478203054,12.38,7.75,17.49,0.433305839416248
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Rate,2010,49.91463620684,81.15922355629,28.62966338267,12.38,7.75,17.49,0.433305839416248
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Percent,2011,0.055083222228806,0.0844281471391016,0.0333442894833728,12.43,7.77,17.58,0.440893830428021
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Rate,2011,52.18882006488,81.75891903034,30.48602517929,12.43,7.77,17.58,0.440893830428021
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Percent,2012,0.0576891130558577,0.0853987203695868,0.0350149968467672,12.46,7.79,17.66,0.448666395692026
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Rate,2012,54.3856442012,83.45121881051999,32.444048139589995,12.46,7.79,17.66,0.448666395692026
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Percent,2013,0.0601751918167025,0.0889442774113901,0.0359386514122155,12.44,7.77,17.61,0.456666941870395
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Rate,2013,56.29382640628,90.05787454282,32.98682389067,12.44,7.77,17.61,0.456666941870395
DALYs (Disability-Adjusted Life Years),Kenya,Stroke,Ambient particulate matter pollution,Percent,2014,0.0621024662316079,0.0943833919925915,0.0354245076992404,12.47,7.78,17.66,0.464724302152848
